day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,0,VOLCANIC_ROCK_VOUCHER_9500,1015.0,12.0,,,,,1017,12,,,,,1016.0,0.0
1,100,VOLCANIC_ROCK_VOUCHER_9500,1015.0,13.0,,,,,1016,13,,,,,1015.5,0.0
1,200,VOLCANIC_ROCK_VOUCHER_9500,1015.0,16.0,,,,,1016,16,,,,,1015.5,0.0
1,300,VOLCANIC_ROCK_VOUCHER_9500,1017.0,14.0,,,,,1018,14,,,,,1017.5,0.0
1,400,VOLCANIC_ROCK_VOUCHER_9500,1019.0,18.0,,,,,1020,2,1021.0,16.0,,,1019.5,0.0
1,500,VOLCANIC_ROCK_VOUCHER_9500,1017.0,17.0,,,,,1018,17,,,,,1017.5,0.0
1,600,VOLCANIC_ROCK_VOUCHER_9500,1015.0,19.0,,,,,1016,19,,,,,1015.5,0.0
1,700,VOLCANIC_ROCK_VOUCHER_9500,1016.0,12.0,,,,,1017,12,,,,,1016.5,0.0
1,800,VOLCANIC_ROCK_VOUCHER_9500,1015.0,32.0,,,,,1016,20,,,,,1015.5,0.0
1,900,VOLCANIC_ROCK_VOUCHER_9500,,,,,,,1016,4,1018.0,13.0,,,1016.0,0.0
1,1000,VOLCANIC_ROCK_VOUCHER_9500,1016.0,25.0,,,,,1017,20,,,,,1016.5,0.0
1,1100,VOLCANIC_ROCK_VOUCHER_9500,1017.0,15.0,,,,,1018,15,,,,,1017.5,0.0
1,1200,VOLCANIC_ROCK_VOUCHER_9500,1017.0,29.0,,,,,1018,18,,,,,1017.5,0.0
1,1300,VOLCANIC_ROCK_VOUCHER_9500,1016.0,12.0,,,,,1018,12,,,,,1017.0,0.0
1,1400,VOLCANIC_ROCK_VOUCHER_9500,1017.0,15.0,,,,,1018,15,,,,,1017.5,0.0
1,1500,VOLCANIC_ROCK_VOUCHER_9500,1017.0,19.0,,,,,1018,19,,,,,1017.5,0.0
1,1600,VOLCANIC_ROCK_VOUCHER_9500,1016.0,17.0,,,,,1017,17,,,,,1016.5,0.0
1,1700,VOLCANIC_ROCK_VOUCHER_9500,1016.0,11.0,,,,,1017,11,,,,,1016.5,0.0
1,1800,VOLCANIC_ROCK_VOUCHER_9500,1014.0,10.0,,,,,1016,10,,,,,1015.0,0.0
1,1900,VOLCANIC_ROCK_VOUCHER_9500,1014.0,4.0,,,,,1015,20,,,,,1014.5,0.0
1,2000,VOLCANIC_ROCK_VOUCHER_9500,1014.0,22.0,,,,,1015,14,1016.0,22.0,,,1014.5,0.0
1,2100,VOLCANIC_ROCK_VOUCHER_9500,1014.0,25.0,,,,,1015,19,,,,,1014.5,0.0
1,2200,VOLCANIC_ROCK_VOUCHER_9500,1012.0,25.0,,,,,1013,15,,,,,1012.5,0.0
1,2300,VOLCANIC_ROCK_VOUCHER_9500,1010.0,22.0,,,,,1011,22,,,,,1010.5,0.0
1,2400,VOLCANIC_ROCK_VOUCHER_9500,1009.0,12.0,,,,,1010,12,,,,,1009.5,0.0
