day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,0,PICNIC_BASKET2,30252.0,12.0,30251.0,27.0,,,30258,39,,,,,30255.0,0.0
1,100,PICNIC_BASKET2,30255.0,13.0,30254.0,20.0,,,30260,1,30261.0,32.0,,,30257.5,0.0
1,200,PICNIC_BASKET2,30256.0,1.0,30255.0,41.0,,,30261,16,30262.0,26.0,,,30258.5,0.0
1,300,PICNIC_BASKET2,30256.0,30.0,,,,,30262,14,30263.0,16.0,,,30259.0,0.0
1,400,PICNIC_BASKET2,30255.0,18.0,30254.0,15.0,,,30261,33,,,,,30258.0,0.0
1,500,PICNIC_BASKET2,30257.0,1.0,30256.0,36.0,,,30262,17,30263.0,20.0,,,30259.5,0.0
1,600,PICNIC_BASKET2,30256.0,37.0,,,,,30262,19,30263.0,18.0,,,30259.0,0.0
1,700,PICNIC_BASKET2,30251.0,1.0,30250.0,41.0,,,30256,12,30257.0,30.0,,,30253.5,0.0
1,800,PICNIC_BASKET2,30251.0,1.0,30250.0,41.0,,,30256,1,30257.0,41.0,,,30253.5,0.0
1,900,PICNIC_BASKET2,30249.0,1.0,30248.0,32.0,,,30254,1,30255.0,32.0,,,30251.5,0.0
1,1000,PICNIC_BASKET2,30256.0,1.0,30255.0,45.0,,,30261,20,30262.0,26.0,,,30258.5,0.0
1,1100,PICNIC_BASKET2,30252.0,15.0,30251.0,23.0,,,30257,1,30258.0,37.0,,,30254.5,0.0
1,1200,PICNIC_BASKET2,30252.0,1.0,30251.0,33.0,,,30257,1,30258.0,33.0,,,30254.5,0.0
1,1300,PICNIC_BASKET2,30245.0,41.0,,,,,30251,12,30252.0,29.0,,,30248.0,0.0
1,1400,PICNIC_BASKET2,30244.0,44.0,,,,,30250,15,30251.0,29.0,,,30247.0,0.0
1,1500,PICNIC_BASKET2,30244.0,49.0,,,,,30250,19,30251.0,30.0,,,30247.0,0.0
1,1600,PICNIC_BASKET2,30246.0,2.0,30245.0,32.0,,,30251,2,30252.0,32.0,,,30248.5,0.0
1,1700,PICNIC_BASKET2,30245.0,33.0,,,,,30251,11,30252.0,22.0,,,30248.0,0.0
1,1800,PICNIC_BASKET2,30244.0,10.0,30243.0,30.0,,,30250,40,,,,,30247.0,0.0
1,1900,PICNIC_BASKET2,30243.0,20.0,30242.0,29.0,,,30249,20,30250.0,29.0,,,30246.0,0.0
1,2000,PICNIC_BASKET2,30244.0,2.0,30243.0,45.0,,,30249,22,30250.0,25.0,,,30246.5,0.0
1,2100,PICNIC_BASKET2,30244.0,2.0,30243.0,38.0,,,30249,19,30250.0,21.0,,,30246.5,0.0
1,2200,PICNIC_BASKET2,30243.0,41.0,,,,,30249,15,30250.0,26.0,,,30246.0,0.0
1,2300,PICNIC_BASKET2,30237.0,43.0,,,,,30243,22,30244.0,24.0,,,30240.0,0.0
1,2400,PICNIC_BASKET2,30236.0,2.0,30235.0,27.0,,,30241,12,30242.0,17.0,,,30238.5,0.0
1,2500,PICNIC_BASKET2,30237.0,18.0,30236.0,21.0,,,30242,2,30243.0,37.0,,,30239.5,0.0
1,2600,PICNIC_BASKET2,30238.0,17.0,30237.0,16.0,,,30243,1,30244.0,32.0,,,30240.5,0.0
1,2700,PICNIC_BASKET2,30238.0,2.0,30237.0,33.0,,,30243,2,30244.0,33.0,,,30240.5,0.0
1,2800,PICNIC_BASKET2,30241.0,17.0,30240.0,23.0,,,30247,40,,,,,30244.0,0.0
1,2900,PICNIC_BASKET2,30243.0,16.0,30242.0,25.0,,,30248,2,30249.0,39.0,,,30245.5,0.0
1,3000,PICNIC_BASKET2,30247.0,14.0,30246.0,16.0,,,30252,1,30253.0,29.0,,,30249.5,0.0
1,3100,PICNIC_BASKET2,30250.0,5.0,30248.0,1.0,30247.0,36.0,30253,1,30254.0,36.0,,,30251.5,0.0
1,3200,PICNIC_BASKET2,30252.0,5.0,30249.0,48.0,,,30255,19,30256.0,29.0,,,30253.5,0.0
1,3300,PICNIC_BASKET2,30248.0,1.0,30247.0,26.0,,,30253,11,30254.0,16.0,,,30250.5,0.0
1,3400,PICNIC_BASKET2,30246.0,12.0,30245.0,19.0,,,30251,2,30252.0,29.0,,,30248.5,0.0
1,3500,PICNIC_BASKET2,30247.0,46.0,,,,,30253,18,30254.0,28.0,,,30250.0,0.0
1,3600,PICNIC_BASKET2,30244.0,40.0,,,,,30250,11,30251.0,29.0,,,30247.0,0.0
1,3700,PICNIC_BASKET2,30243.0,43.0,,,,,30249,17,30250.0,26.0,,,30246.0,0.0
1,3800,PICNIC_BASKET2,30248.0,5.0,30245.0,44.0,,,30251,17,30252.0,27.0,,,30249.5,0.0
1,3900,PICNIC_BASKET2,30241.0,12.0,30240.0,27.0,,,30246,2,30247.0,37.0,,,30243.5,0.0
1,4000,PICNIC_BASKET2,30245.0,1.0,30244.0,32.0,,,30250,1,30251.0,32.0,,,30247.5,0.0
1,4100,PICNIC_BASKET2,30243.0,22.0,30242.0,26.0,,,30249,48,,,,,30246.0,0.0
1,4200,PICNIC_BASKET2,30243.0,1.0,30242.0,39.0,,,30248,14,30249.0,26.0,,,30245.5,0.0
1,4300,PICNIC_BASKET2,30245.0,18.0,30244.0,16.0,,,30251,34,,,,,30248.0,0.0
1,4400,PICNIC_BASKET2,30246.0,20.0,30245.0,16.0,,,30252,36,,,,,30249.0,0.0
1,4500,PICNIC_BASKET2,30245.0,49.0,,,,,30252,49,,,,,30248.5,0.0
1,4600,PICNIC_BASKET2,30245.0,12.0,30244.0,23.0,,,30251,12,30252.0,23.0,,,30248.0,0.0
1,4700,PICNIC_BASKET2,30240.0,36.0,,,,,30246,18,30247.0,18.0,,,30243.0,0.0
1,4800,PICNIC_BASKET2,30240.0,1.0,30239.0,40.0,,,30245,1,30246.0,40.0,,,30242.5,0.0
1,4900,PICNIC_BASKET2,30239.0,12.0,30238.0,27.0,,,30244,2,30245.0,37.0,,,30241.5,0.0
