day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,0,KELP,2044.0,23.0,,,,,2047.0,22.0,,,,,2045.5,0.0
2,100,KELP,2044.0,26.0,,,,,2046.0,5.0,2047.0,26.0,,,2045.0,0.0
2,200,KELP,2046.0,1.0,2044.0,32.0,,,2047.0,32.0,,,,,2046.5,0.0
2,300,KELP,2044.0,27.0,,,,,2047.0,28.0,,,,,2045.5,0.0
2,400,KELP,2044.0,30.0,,,,,2047.0,25.0,,,,,2045.5,0.0
2,500,KELP,2044.0,22.0,,,,,2047.0,22.0,,,,,2045.5,0.0
2,600,KELP,2044.0,25.0,,,,,2046.0,2.0,2047.0,25.0,,,2045.0,0.0
2,700,KELP,2044.0,28.0,,,,,2047.0,23.0,,,,,2045.5,0.0
2,800,KELP,2043.0,28.0,,,,,2047.0,28.0,,,,,2045.0,0.0
2,900,KELP,2043.0,21.0,,,,,2047.0,21.0,,,,,2045.0,0.0
2,1000,KELP,2043.0,30.0,,,,,2047.0,30.0,,,,,2045.0,0.0
2,1100,KELP,2043.0,30.0,,,,,2047.0,30.0,,,,,2045.0,0.0
2,1200,KELP,2043.0,29.0,,,,,2047.0,29.0,,,,,2045.0,0.0
2,1300,KELP,2043.0,23.0,,,,,2047.0,23.0,,,,,2045.0,0.0
2,1400,KELP,2043.0,26.0,,,,,2047.0,26.0,,,,,2045.0,0.0
2,1500,KELP,2043.0,31.0,,,,,2044.0,1.0,2047.0,31.0,,,2043.5,0.0
2,1600,KELP,2043.0,24.0,,,,,2046.0,1.0,2047.0,23.0,,,2044.5,0.0
2,1700,KELP,2043.0,24.0,,,,,2047.0,24.0,,,,,2045.0,0.0
2,1800,KELP,2043.0,30.0,,,,,2047.0,30.0,,,,,2045.0,0.0
2,1900,KELP,2043.0,26.0,,,,,2047.0,26.0,,,,,2045.0,0.0
2,2000,KELP,2043.0,22.0,,,,,2045.0,1.0,2047.0,22.0,,,2044.0,0.0
2,2100,KELP,2043.0,25.0,,,,,2047.0,25.0,,,,,2045.0,0.0
2,2200,KELP,2044.0,31.0,,,,,2047.0,31.0,,,,,2045.5,0.0
2,2300,KELP,2044.0,21.0,,,,,2047.0,21.0,,,,,2045.5,0.0
2,2400,KELP,2046.0,1.0,2044.0,29.0,,,2047.0,26.0,,,,,2046.5,0.0
2,2500,KELP,2044.0,27.0,,,,,2047.0,27.0,,,,,2045.5,0.0
2,2600,KELP,2043.0,21.0,,,,,2047.0,21.0,,,,,2045.0,0.0
2,2700,KELP,2046.0,1.0,2044.0,4.0,2043.0,29.0,2047.0,31.0,,,,,2046.5,0.0
2,2800,KELP,2044.0,27.0,,,,,2047.0,22.0,,,,,2045.5,0.0
2,2900,KELP,2043.0,22.0,,,,,2047.0,22.0,,,,,2045.0,0.0
2,3000,KELP,2044.0,1.0,2043.0,27.0,,,2047.0,28.0,,,,,2045.5,0.0
2,3100,KELP,2043.0,25.0,,,,,2047.0,25.0,,,,,2045.0,0.0
2,3200,KELP,2043.0,29.0,,,,,2045.0,7.0,2047.0,29.0,,,2044.0,0.0
2,3300,KELP,2043.0,28.0,,,,,2047.0,28.0,,,,,2045.0,0.0
2,3400,KELP,2044.0,3.0,2043.0,26.0,,,2047.0,26.0,,,,,2045.5,0.0
2,3500,KELP,2043.0,23.0,,,,,2045.0,1.0,2047.0,23.0,,,2044.0,0.0
2,3600,KELP,2044.0,3.0,2043.0,30.0,,,2047.0,30.0,,,,,2045.5,0.0
2,3700,KELP,2043.0,25.0,,,,,2044.0,5.0,2045.0,2.0,2047.0,25.0,2043.5,0.0
2,3800,KELP,2043.0,30.0,,,,,2047.0,30.0,,,,,2045.0,0.0
2,3900,KELP,2044.0,5.0,2043.0,28.0,,,2047.0,28.0,,,,,2045.5,0.0
2,4000,KELP,2044.0,32.0,,,,,2047.0,32.0,,,,,2045.5,0.0
2,4100,KELP,2044.0,26.0,,,,,2047.0,26.0,,,,,2045.5,0.0
2,4200,KELP,2044.0,28.0,,,,,2047.0,28.0,,,,,2045.5,0.0
2,4300,KELP,2044.0,25.0,,,,,2045.0,5.0,2047.0,25.0,,,2044.5,0.0
2,4400,KELP,2044.0,22.0,,,,,2047.0,22.0,,,,,2045.5,0.0
2,4500,KELP,2044.0,26.0,,,,,2047.0,26.0,,,,,2045.5,0.0
2,4600,KELP,2046.0,1.0,2044.0,22.0,,,2047.0,22.0,,,,,2046.5,0.0
2,4700,KELP,2044.0,8.0,2043.0,27.0,,,2047.0,27.0,,,,,2045.5,0.0
2,4800,KELP,2044.0,29.0,,,,,2047.0,29.0,,,,,2045.5,0.0
2,4900,KELP,2044.0,2.0,2043.0,27.0,,,2047.0,29.0,,,,,2045.5,0.0
2,5000,KELP,2044.0,37.0,,,,,2047.0,31.0,,,,,2045.5,0.0
2,5100,KELP,2044.0,26.0,,,,,2047.0,25.0,,,,,2045.5,0.0
2,5200,KELP,2044.0,30.0,,,,,2047.0,30.0,,,,,2045.5,0.0
2,5300,KELP,2046.0,1.0,2044.0,22.0,,,2047.0,22.0,,,,,2046.5,0.0
2,5400,KELP,2044.0,17.0,,,,,2046.0,7.0,2047.0,22.0,,,2045.0,0.0
2,5500,KELP,2044.0,29.0,,,,,2047.0,29.0,,,,,2045.5,0.0
2,5600,KELP,2044.0,29.0,,,,,2047.0,21.0,,,,,2045.5,0.0
2,5700,KELP,2044.0,37.0,,,,,2047.0,30.0,,,,,2045.5,0.0
2,5800,KELP,2044.0,37.0,,,,,2047.0,30.0,,,,,2045.5,0.0
2,5900,KELP,2045.0,4.0,2044.0,31.0,,,2047.0,31.0,,,,,2046.0,0.0
2,6000,KELP,2044.0,32.0,,,,,2047.0,32.0,,,,,2045.5,0.0
2,6100,KELP,2044.0,24.0,,,,,2046.0,8.0,2047.0,29.0,,,2045.0,0.0
2,6200,KELP,2044.0,21.0,,,,,2047.0,21.0,,,,,2045.5,0.0
2,6300,KELP,2044.0,22.0,,,,,2047.0,22.0,,,,,2045.5,0.0
2,6400,KELP,2046.0,3.0,2044.0,25.0,,,2047.0,25.0,,,,,2046.5,0.0
2,6500,KELP,2044.0,26.0,,,,,2047.0,26.0,,,,,2045.5,0.0
2,6600,KELP,2044.0,25.0,,,,,2047.0,25.0,,,,,2045.5,0.0
2,6700,KELP,2044.0,30.0,,,,,2047.0,1.0,2048.0,29.0,,,2045.5,0.0
2,6800,KELP,2044.0,33.0,,,,,2047.0,31.0,,,,,2045.5,0.0
2,6900,KELP,2044.0,24.0,,,,,2047.0,24.0,,,,,2045.5,0.0
2,7000,KELP,2046.0,2.0,2044.0,24.0,,,2047.0,23.0,,,,,2046.5,0.0
2,7100,KELP,2044.0,27.0,,,,,2047.0,27.0,,,,,2045.5,0.0
2,7200,KELP,2044.0,20.0,,,,,2047.0,20.0,,,,,2045.5,0.0
2,7300,KELP,2044.0,22.0,,,,,2046.0,8.0,2047.0,22.0,,,2045.0,0.0
2,7400,KELP,2044.0,27.0,,,,,2047.0,28.0,,,,,2045.5,0.0
2,7500,KELP,2044.0,21.0,,,,,2047.0,21.0,,,,,2045.5,0.0
2,7600,KELP,2044.0,31.0,,,,,2047.0,31.0,,,,,2045.5,0.0
2,7700,KELP,2044.0,25.0,,,,,2047.0,25.0,,,,,2045.5,0.0
2,7800,KELP,2046.0,1.0,2044.0,22.0,,,2047.0,22.0,,,,,2046.5,0.0
2,7900,KELP,2044.0,24.0,,,,,2046.0,1.0,2047.0,24.0,,,2045.0,0.0
2,8000,KELP,2044.0,22.0,,,,,2047.0,22.0,,,,,2045.5,0.0
2,8100,KELP,2044.0,31.0,,,,,2047.0,31.0,,,,,2045.5,0.0
2,8200,KELP,2044.0,24.0,,,,,2046.0,7.0,2048.0,24.0,,,2045.0,0.0
