timestamp,buyer,seller,symbol,currency,price,quantity
100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
700,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,9
900,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
1300,Paris,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,1
2100,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
4500,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3
4800,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,7
5100,Paris,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,2
5300,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,7
6300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
6400,Paris,Pablo,RAINFOREST_RESIN,SEASHELLS,10001.0,1
6600,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
6800,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
7300,Paris,Penelope,RAINFOREST_RESIN,SEASHELLS,10001.0,1
9000,Penelope,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,8
9300,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,5
10300,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
11300,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
13500,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
13800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
14000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
15300,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
16300,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
16400,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10001.0,1
16600,Paris,Paris,RAINFOREST_RESIN,SEASHELLS,10001.0,1
16700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
17300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
18200,Paris,Paris,RAINFOREST_RESIN,SEASHELLS,10001.0,1
18500,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,6
19300,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
19400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
19900,Paris,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,1
20300,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,7
21300,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
21600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
22200,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
22500,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
22700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
23400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
23900,Camilla,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,5
24000,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
24300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
26700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,4
27500,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
27700,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
28100,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
28400,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
28700,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,5
29100,Gary,Caesar,RAINFOREST_RESIN,SEASHELLS,10000.0,2
30400,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,8
30500,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
30800,Gina,Caesar,RAINFOREST_RESIN,SEASHELLS,10003.0,11
31400,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
32500,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,5
33400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
34000,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,6
34100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
34600,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
34600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
34700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,6
34700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
35300,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10001.0,1
35400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
36000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
36700,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
37300,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
37700,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
37900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
38100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
38800,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
39200,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
39900,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,4
40100,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,7
41500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
43200,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
43700,Gina,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,5
44200,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,5
44400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
45200,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,6
45400,Paris,Gina,RAINFOREST_RESIN,SEASHELLS,10001.0,1
46000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,4
48200,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
48300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
48400,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,5
48500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
48600,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
50000,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,5
51500,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,9
51600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
51700,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
52100,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,7
52200,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
52400,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,3
52700,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
52800,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
54500,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,5
55300,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
55400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
56100,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
56300,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
57100,Paris,Gina,RAINFOREST_RESIN,SEASHELLS,10001.0,1
57100,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,6
57600,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
57900,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
58900,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,4
59900,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
60200,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
60700,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
60900,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,7
62300,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
64100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
64300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
64800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
65400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
65700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,5
65700,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,8
67900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
68300,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
68900,Gina,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
69100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
69600,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
70600,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3
71300,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
71800,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
72500,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
73000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,6
73300,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
73500,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
73700,Pablo,Paris,RAINFOREST_RESIN,SEASHELLS,10002.0,1
73700,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
73900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
74000,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
74200,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
75300,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
76700,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,4
77800,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
78300,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
78400,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,6
78800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
79300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
80500,Camilla,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,3
80500,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,4
80700,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,4
80900,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
82300,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
82500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
82900,Penelope,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3
84300,Gary,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
85000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
85300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
85400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
85500,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
85500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
85900,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
86100,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
87400,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
88300,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
88400,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
89100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
89200,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
89400,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
89500,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
90700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,6
90800,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
91000,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,7
91100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
91900,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
92100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
93700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
93800,Penelope,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
93900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
95000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
95900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
96500,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
97000,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
97700,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,3
98100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
98100,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
98400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
99600,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,4
100800,Camilla,Gary,RAINFOREST_RESIN,SEASHELLS,9997.0,5
100800,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9997.0,4
100900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
102500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
103300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
103900,Camilla,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,2
103900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,5
105600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
105700,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
106100,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10001.0,1
106300,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
107900,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
108000,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
108800,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
108800,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,10000.0,2
109100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
110200,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
110500,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
111500,Pablo,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,5
111500,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,6
111800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
112400,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
113200,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3
114200,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
114700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
115000,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
115400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
115600,Gina,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
116000,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
116100,Gina,Charlie,RAINFOREST_RESIN,SEASHELLS,10003.0,9
116300,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10000.0,1
116900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
119000,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,9
119700,Penelope,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
120400,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
120600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
120800,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
121500,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
121600,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
121900,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
123100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
123300,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
125200,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10001.0,1
125600,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,5
125800,Caesar,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
126400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
126500,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
126600,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
129600,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
130200,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
130400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
130700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
131000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
131900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
132500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
132700,Gina,Caesar,RAINFOREST_RESIN,SEASHELLS,10003.0,10
133800,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
134700,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10001.0,1
134800,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
135000,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,7
135000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
135700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
138000,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
139300,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
140700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
140900,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
143100,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,6
143300,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
143400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
144800,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
145300,Pablo,Penelope,RAINFOREST_RESIN,SEASHELLS,10002.0,4
145600,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
146100,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,6
146100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
146700,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
146700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
148000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
148300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
148400,Camilla,Paris,RAINFOREST_RESIN,SEASHELLS,9997.0,2
148500,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,7
