day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,0,PICNIC_BASKET2,30094.0,11.0,30093.0,27.0,,,30099.0,1.0,30100.0,37.0,,,30096.5,0.0
2,100,PICNIC_BASKET2,30096.0,3.0,30093.0,39.0,,,30099.0,19.0,30100.0,20.0,,,30097.5,0.0
2,200,PICNIC_BASKET2,30092.0,15.0,30091.0,20.0,,,30097.0,2.0,30098.0,33.0,,,30094.5,0.0
2,300,PICNIC_BASKET2,30093.0,1.0,30092.0,33.0,,,30098.0,1.0,30099.0,33.0,,,30095.5,0.0
2,400,PICNIC_BASKET2,30096.0,46.0,,,,,30103.0,46.0,,,,,30099.5,0.0
2,500,PICNIC_BASKET2,30097.0,34.0,,,,,30103.0,14.0,30104.0,20.0,,,30100.0,0.0
2,600,PICNIC_BASKET2,30095.0,37.0,,,,,30101.0,14.0,30102.0,23.0,,,30098.0,0.0
2,700,PICNIC_BASKET2,30097.0,30.0,,,,,30103.0,12.0,30104.0,18.0,,,30100.0,0.0
2,800,PICNIC_BASKET2,30100.0,1.0,30099.0,38.0,,,30105.0,11.0,30106.0,28.0,,,30102.5,0.0
2,900,PICNIC_BASKET2,30100.0,3.0,30095.0,38.0,,,30101.0,14.0,30102.0,24.0,,,30100.5,0.0
2,1000,PICNIC_BASKET2,30105.0,2.0,30104.0,48.0,,,30110.0,2.0,30111.0,48.0,,,30107.5,0.0
2,1100,PICNIC_BASKET2,30107.0,21.0,30106.0,27.0,,,30112.0,2.0,30113.0,46.0,,,30109.5,0.0
2,1200,PICNIC_BASKET2,30110.0,1.0,30109.0,32.0,,,30115.0,13.0,30116.0,20.0,,,30112.5,0.0
2,1300,PICNIC_BASKET2,30114.0,6.0,30111.0,5.0,30109.0,10.0,30115.0,27.0,,,,,30114.5,0.0
2,1400,PICNIC_BASKET2,30109.0,2.0,30108.0,39.0,,,30114.0,18.0,30115.0,23.0,,,30111.5,0.0
2,1500,PICNIC_BASKET2,30110.0,18.0,30109.0,26.0,,,30115.0,2.0,30116.0,42.0,,,30112.5,0.0
2,1600,PICNIC_BASKET2,30117.0,1.0,30116.0,41.0,,,30122.0,13.0,30123.0,29.0,,,30119.5,0.0
2,1700,PICNIC_BASKET2,30119.0,47.0,,,,,30125.0,18.0,30126.0,29.0,,,30122.0,0.0
2,1800,PICNIC_BASKET2,30118.0,2.0,30117.0,30.0,,,30123.0,17.0,30124.0,15.0,,,30120.5,0.0
2,1900,PICNIC_BASKET2,30115.0,2.0,30114.0,41.0,,,30120.0,13.0,30121.0,30.0,,,30117.5,0.0
2,2000,PICNIC_BASKET2,30110.0,11.0,30109.0,17.0,,,30116.0,28.0,,,,,30113.0,0.0
2,2100,PICNIC_BASKET2,30110.0,16.0,30109.0,15.0,,,30116.0,31.0,,,,,30113.0,0.0
2,2200,PICNIC_BASKET2,30109.0,14.0,30108.0,19.0,,,30114.0,2.0,30115.0,31.0,,,30111.5,0.0
2,2300,PICNIC_BASKET2,30108.0,2.0,30105.0,45.0,,,30111.0,19.0,30112.0,26.0,,,30109.5,0.0
2,2400,PICNIC_BASKET2,30104.0,17.0,30103.0,28.0,,,30109.0,1.0,30110.0,44.0,,,30106.5,0.0
2,2500,PICNIC_BASKET2,30100.0,29.0,,,,,30106.0,11.0,30107.0,18.0,,,30103.0,0.0
2,2600,PICNIC_BASKET2,30101.0,1.0,30100.0,35.0,,,30106.0,11.0,30107.0,25.0,,,30103.5,0.0
2,2700,PICNIC_BASKET2,30102.0,13.0,30101.0,28.0,,,30107.0,2.0,30108.0,39.0,,,30104.5,0.0
2,2800,PICNIC_BASKET2,30100.0,34.0,,,,,30107.0,34.0,,,,,30103.5,0.0
2,2900,PICNIC_BASKET2,30104.0,17.0,30103.0,26.0,,,30109.0,1.0,30110.0,42.0,,,30106.5,0.0
2,3000,PICNIC_BASKET2,30101.0,12.0,30100.0,16.0,,,30103.0,6.0,30106.0,1.0,30107.0,27.0,30102.0,0.0
2,3100,PICNIC_BASKET2,30104.0,18.0,30103.0,15.0,,,30110.0,33.0,,,,,30107.0,0.0
2,3200,PICNIC_BASKET2,30105.0,13.0,30104.0,29.0,,,30110.0,1.0,30111.0,41.0,,,30107.5,0.0
2,3300,PICNIC_BASKET2,30104.0,2.0,30103.0,40.0,,,30109.0,14.0,30110.0,28.0,,,30106.5,0.0
2,3400,PICNIC_BASKET2,30104.0,1.0,30103.0,41.0,,,30109.0,1.0,30110.0,41.0,,,30106.5,0.0
2,3500,PICNIC_BASKET2,30103.0,2.0,30102.0,42.0,,,30108.0,2.0,30109.0,42.0,,,30105.5,0.0
2,3600,PICNIC_BASKET2,30103.0,15.0,30102.0,23.0,,,30109.0,15.0,30110.0,23.0,,,30106.0,0.0
2,3700,PICNIC_BASKET2,30101.0,17.0,30100.0,15.0,,,30106.0,1.0,30107.0,31.0,,,30103.5,0.0
2,3800,PICNIC_BASKET2,30101.0,12.0,30100.0,25.0,,,30107.0,37.0,,,,,30104.0,0.0
2,3900,PICNIC_BASKET2,30100.0,13.0,30099.0,23.0,,,30105.0,2.0,30106.0,34.0,,,30102.5,0.0
2,4000,PICNIC_BASKET2,30101.0,2.0,30100.0,38.0,,,30106.0,18.0,30107.0,22.0,,,30103.5,0.0
2,4100,PICNIC_BASKET2,30098.0,12.0,30097.0,19.0,,,30104.0,31.0,,,,,30101.0,0.0
2,4200,PICNIC_BASKET2,30100.0,22.0,30099.0,16.0,,,30106.0,22.0,30107.0,16.0,,,30103.0,0.0
2,4300,PICNIC_BASKET2,30099.0,19.0,30098.0,24.0,,,30104.0,1.0,30105.0,42.0,,,30101.5,0.0
2,4400,PICNIC_BASKET2,30096.0,46.0,,,,,30103.0,46.0,,,,,30099.5,0.0
2,4500,PICNIC_BASKET2,30095.0,29.0,,,,,30101.0,11.0,30102.0,18.0,,,30098.0,0.0
