timestamp,buyer,seller,symbol,currency,price,quantity
3500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,9.0,14
3500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,9.0,2
4200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,8.0,7
7600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,9.0,13
9400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,9.0,10
12500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,18
15000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,17
17300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,9
17900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,14
19400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,17
21000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,12
21300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,14
22800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,17
22800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,1
24100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,15
26400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,10
27100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,11
27800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,15
29500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
31800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,16
31800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,1
34800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,10
35600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,14
36800,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
36800,Caesar,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,2
38100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,13
41200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
43600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
45300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
45700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,14
46100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,10
47600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
48300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,10
48300,Caesar,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,2
50100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,12
50100,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,2
50700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,11
52700,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,10
52700,Caesar,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,2
53400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,11
56500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15
56500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
56600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
57000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,19
57000,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,1
58200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
58700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
65200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,17
66300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,13
67200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
67200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,1
69300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,15
69600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,20
71700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
71700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,1
73000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
74900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,14
76000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,16
76000,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,1
78500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,14
80000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,15
80200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
83800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
85100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,5
85400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,9
88700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,12
90400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,10
92400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
92900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,16
94000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,15
94000,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,2
95900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,15
101300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,17
102000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,13
102100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,8
102600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
104000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,5
104200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
104200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
108400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
112000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,14
112000,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,2
113600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
113600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
113900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,7
114500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
114500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
116400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
116400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,1
121700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
127200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
128900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
129100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15
130400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
130500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,13
131900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
132000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,5
133200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,13
133200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,1
134200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,13
134200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,2
135000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,11
136700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,17
139700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,12
139700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,1
140100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,10
143100,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
143600,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,5
143900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,11
144400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,14
144800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,13
151400,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,10
151400,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,1
153900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
154800,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,9
155200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,13
155300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
156000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,19
156200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,6
156500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
156900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,19
161800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,16
162300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,11
162300,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,2
162600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,11
