timestamp,buyer,seller,symbol,currency,price,quantity
3500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,64.0,14
3500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,64.0,2
4200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,61.0,7
7600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,67.0,13
9400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,65.0,10
12500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,55.0,18
15000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,54.0,17
17300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,53.0,9
17900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,54.0,14
19400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,55.0,17
21000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,55.0,12
21300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,57.0,14
21400,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,57.0,17
22800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,59.0,17
22800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,59.0,1
24100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,55.0,15
26400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,56.0,10
27100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,55.0,11
27800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,53.0,15
29500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,50.0,11
31200,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,48.0,11
31800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,48.0,16
31800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,48.0,1
34800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,51.0,10
35600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,52.0,14
36800,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,51.0,12
36800,Caesar,Pablo,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,51.0,2
38100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,52.0,13
41200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,52.0,11
43600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,48.0,12
45300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,51.0,12
