timestamp,buyer,seller,symbol,currency,price,quantity
1300,Pablo,Camilla,PICNIC_BASKET1,SEASHELLS,58732.0,6
5700,Caesar,Pablo,PICNIC_BASKET1,SEASHELLS,58704.0,1
5700,Camilla,Pablo,PICNIC_BASKET1,SEASHELLS,58703.0,1
8900,Pablo,Caesar,PICNIC_BASKET1,SEASHELLS,58772.0,2
8900,Pablo,Camilla,PICNIC_BASKET1,SEASHELLS,58772.0,1
9100,Caesar,Penelope,PICNIC_BASKET1,SEASHELLS,58767.0,1
13200,Caesar,Penelope,PICNIC_BASKET1,SEASHELLS,58793.0,1
21000,Penelope,Caesar,PICNIC_BASKET1,SEASHELLS,58805.0,2
23900,Camilla,Pablo,PICNIC_BASKET1,SEASHELLS,58844.0,6
25100,Penelope,Caesar,PICNIC_BASKET1,SEASHELLS,58861.0,1
25400,Caesar,Penelope,PICNIC_BASKET1,SEASHELLS,58852.0,2
26400,Caesar,Pablo,PICNIC_BASKET1,SEASHELLS,58851.0,1
26400,Camilla,Pablo,PICNIC_BASKET1,SEASHELLS,58850.0,6
32400,Caesar,Penelope,PICNIC_BASKET1,SEASHELLS,58834.0,1
33600,Penelope,Caesar,PICNIC_BASKET1,SEASHELLS,58862.0,2
37000,Penelope,Camilla,PICNIC_BASKET1,SEASHELLS,58867.0,9
37300,Penelope,Camilla,PICNIC_BASKET1,SEASHELLS,58870.0,10
39300,Penelope,Caesar,PICNIC_BASKET1,SEASHELLS,58840.0,5
41400,Caesar,Pablo,PICNIC_BASKET1,SEASHELLS,58838.0,2
44800,Caesar,Pablo,PICNIC_BASKET1,SEASHELLS,58829.0,1
44800,Camilla,Pablo,PICNIC_BASKET1,SEASHELLS,58828.0,1
45200,Penelope,Camilla,PICNIC_BASKET1,SEASHELLS,58843.0,7
48300,Penelope,Caesar,PICNIC_BASKET1,SEASHELLS,58838.0,2
50200,Caesar,Penelope,PICNIC_BASKET1,SEASHELLS,58832.0,1
